question_id,question,overlap_count,overlap_rate,total_unique_chunks,multi_chunk_count,trans_chunk_count,multi_only_count,trans_only_count,overlapping_chunks,multi_only_chunks,trans_only_chunks,multi_sources,trans_sources,multi_scores,trans_scores,multi_avg_relevance,trans_avg_relevance,overlapping_avg_relevance,multi_only_avg_relevance,trans_only_avg_relevance,multi_best_chunk_relevance,trans_best_chunk_relevance
Hindi_Q026,मपेरीडाइन हाइड्रोक्लोराइड का नारकोटिक एनाल्जेसिक के रूप में क्या भूमिका है?,0,0.0,6,5,5,3,3,[],"['. In vitro findings suggest that cytochrome P450IIB6 (CYP2B6) is the principal isoenzyme involved in the formation of hydroxybupropion, while cytochrome P450 isoenzymes are not involved in the formation of threohydrobupropion. Oxidation of the bupropion side chain results in the formation of a glyci', '. The formation of 4’-hydroxy- diclofenac is primarily mediated by CPY2C9. Both diclofenac and its oxidative metabolites undergo glucuronidation or sulfation followed by biliary excretion. Acylglucuronidation mediated by UGT2B7 and oxidation mediated by CPY2C8 may also play a role in diclofenac meta', '. In vitro findings suggest that CYP2B6 is the principal isoenzyme involved in the formation of hydroxybupropion, while cytochrome P450 enzymes are not involved in the formation of threohydrobupropion. Oxidation of the bupropion side chain results in the formation of a glycine conjugate of meta-chlo']","['DESCRIPTION: DESCRIPTION Meperidine Hydrochloride Injection, USP is a sterile solution for intramuscular, subcutaneous or slow intravenous use as a narcotic analgesic. Each mL of the DOSETTE vial contains meperidine hydrochloride, either 25 mg, 50 mg, 75 mg or 100 mg in Water for Injection. Buffered', 'CLINICAL PHARMACOLOGY: CLINICAL PHARMACOLOGY Meperidine hydrochloride is a narcotic analgesic with multiple actions qualitatively similar to those of morphine; the most prominent of these involve the central nervous system and organs composed of smooth muscle. The principal actions of therapeutic va', '. Mepivacaine hydrochloride is related chemically and pharmacologically to the amide-type local anesthetics. It contains an amide linkage between the aromatic nucleus and the amino group. Composition of Available Solutions In Water For Injection 1% Single Dose 30 mL Vial mg/mL 1% Multiple Dose 50 mL']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[5.099164962768555, 5.305812835693359, 5.305812835693359, 5.591071605682373, 5.591071605682373]","[7.126643180847168, 7.126643180847168, 8.660157203674316, 9.085286140441895, 9.085286140441895]",0.6260844230651855,0.4558168888092041,0.0,0.6268008351325989,0.48079930742581684,0.6304681897163391,0.6057114005088806
Hindi_Q027,मेपेरिडाइन हाइड्रोक्लोराइड इंजेक्शन के लिए उपलब्ध सांद्रता क्या हैं?,1,0.2,7,5,5,3,3,['. Mepivacaine hydrochloride is related chemically and pharmacologically to the amide-type local anesthetics. It contains an amide linkage between the aromatic nucleus and the amino group. Composition of Available Solutions In Water For Injection 1% Single Dose 30 mL Vial mg/mL 1% Multiple Dose 50 mL'],"['. An in vitro study indicated that buspirone did not displace highly protein-bound drugs such as phenytoin, warfarin, and propranolol from plasma protein, and that buspirone may displace digoxin. Buspirone is metabolized primarily by oxidation, which in vitro has been shown to be mediated by cytochr', 'DESCRIPTION: DESCRIPTION Verapamil hydrochloride is a calcium ion influx inhibitor (slow-channel blocker or calcium ion antagonist) available for oral administration in film-coated tablets containing 40 mg, 80 mg, or 120 mg of verapamil hydrochloride. The structural formula of verapamil hydrochlorid', '. Levonorgestrel and its phase I metabolites are excreted primarily as glucuronide conjugates. Metabolic clearance rates may differ among individuals by several-fold, and this may account in part for the wide variation observed in levonorgestrel concentrations among users. First-pass metabolism of E']","['DESCRIPTION: DESCRIPTION Meperidine Hydrochloride Injection, USP is a sterile solution for intramuscular, subcutaneous or slow intravenous use as a narcotic analgesic. Each mL of the DOSETTE vial contains meperidine hydrochloride, either 25 mg, 50 mg, 75 mg or 100 mg in Water for Injection. Buffered', '. For specific techniques and procedures, refer to standard textbooks. The recommended single adult dose (or the total of a series of doses given in one procedure) of mepivacaine hydrochloride for unsedated, healthy, normal-sized individuals should not usually exceed 400 mg. The recommended dosage i', '. Solutions which are discolored or which contain particulate matter should not be administered. Recommended Concentrations and Doses of Mepivacaine Hydrochloride Procedure Concentration Total Dose Comments mL mg Cervical, brachial, intercostal, 1% 5−40 50−400 Pudendal block: one half of total dose ']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[7.537544250488281, 7.555442810058594, 7.617625713348389, 7.617625713348389, 7.662436485290527]","[7.429656982421875, 7.429656982421875, 7.890045642852783, 7.960522174835205, 8.336350440979004]",0.6045551657676697,0.5616926908493042,0.6547156572341919,0.5873516201972961,0.5427499413490295,0.6547156572341919,0.6547156572341919
Hindi_Q028,स्थानीय एनेस्थेटिक्स में प्लाज्मा सांद्रता और दवा बाइंडिंग के बीच क्या संबंध है?,0,0.0,7,5,5,2,5,[],"['. Dilatation of the coronary arteries also occurs. The relative importance of preload reduction, afterload reduction, and coronary dilatation remains undefined. Pharmacodynamics Dosing regimens for most chronically used drugs are designed to provide plasma concentrations that are continuously greate', '. Effect of ENTRESTO on Co-administered Drugs: In vitro data indicate that sacubitril inhibits OATP1B1 and OATP1B3 transporters. The effects of ENTRESTO on the pharmacokinetics of coadministered drugs are summarized in Figure 1. Figure 1: Effect of ENTRESTO on Pharmacokinetics of Coadministered Drug']","['. Fetal/maternal ratios of local anesthetics appear to be inversely related to the degree of plasma protein binding, because only the free, unbound drug is available for placental transfer. Mepivacaine is approximately 75% bound to plasma proteins. The extent of placental transfer is also determined', '. Local anesthetic solutions containing antimicrobial preservatives (ie, those supplied in multiple-dose vials) should not be used for epidural or caudal anesthesia because safety has not been established with regard to intrathecal injection, either intentionally or inadvertently, of such preservati', '. The 1.5% solution will provide extensive and often complete motor block and the 2% concentration of mepivacaine hydrochloride will produce complete sensory and motor block of any nerve group. The duration of anesthesia also varies depending upon the technique and type of block, the concentration, ', '. It has been shown that hydroxylation and N-demethylation, which are detoxification reactions, play important roles in the metabolism of the anesthetic. Three metabolites of mepivacaine have been identified from human adults: two phenols, which are excreted almost exclusively as their glucuronide c', 'DOSAGE AND ADMINISTRATION: DOSAGE AND ADMINISTRATION The dose of any local anesthetic administered varies with the anesthetic procedure, the area to be anesthetized, the vascularity of the tissues, the number of neuronal segments to be blocked, the depth of anesthesia and degree of muscle relaxation']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[6.817824363708496, 6.817824363708496, 6.817824363708496, 6.817824363708496, 6.835415363311768]","[11.04030990600586, 11.379648208618164, 11.680093765258789, 12.397701263427734, 12.675616264343262]",0.5926546096801758,0.4668505072593689,0.0,0.5885756313800812,0.4668505072593689,0.5953739285469055,0.577133059501648
Hindi_Q029,ज़ोलेड्रोनिक एसिड इंजेक्शन के संभावित गुर्दे संबंधी दुष्प्रभाव क्या हैं?,0,0.0,5,5,5,2,3,[],"['ADVERSE REACTIONS: ADVERSE REACTIONS The following adverse reactions have been identified during post-approval use of Hydroxychloroquine sulfate tablets or other 4-aminoqunoline compounds. Because these reactions are reported voluntarily from a population of uncertain size, it is not always possible', ""ADVERSE REACTIONS: ADVERSE REACTIONS Most adverse reactions are caused by the drug's mineralocorticoid activity (retention of sodium and water) and include hypertension, edema, cardiac enlargement, congestive heart failure, potassium loss, and hypokalemic alkalosis. When fludrocortisone is used in t""]","['. The following are data on the incidence of renal deterioration in patients receiving Zoledronic Acid Injection 4 mg over 15 minutes in these trials (see Table 9 ). Table 9: Percentage of Patients with Treatment Emergent Renal Function Deterioration by Baseline Serum Creatinine* *Table includes onl', '. Factors predisposing to renal deterioration, such as dehydration or the use of other nephrotoxic drugs, should be identified and managed, if possible. Zoledronic Acid Injection treatment in patients with hypercalcemia of malignancy with severe renal impairment should be considered only after evalu', '. The incidence of renal toxicity and renal failure has been shown to be reduced when Zoledronic Acid Injection 4 mg is given as a 15 - minute intravenous infusion. Zoledronic Acid Injection should be administered by intravenous infusion over no less than 15 minutes [ see Warnings and Precautions ( ']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[6.600261211395264, 6.849384307861328, 6.849384307861328, 6.849384307861328, 6.849384307861328]","[8.522612571716309, 8.522612571716309, 8.711601257324219, 8.711601257324219, 9.342745780944824]",0.63879953622818,0.5327715396881103,0.0,0.5989283919334412,0.5309676925341288,0.6653802990913391,0.5373917818069458
Hindi_Q030,ज़ोलेड्रोनिक एसिड इंजेक्शन के पोस्ट-अप्रूवल उपयोग के दौरान रिपोर्ट की गई प्रतिकूल प्रतिक्रियाएं क्या हैं?,1,0.2,7,5,5,4,2,"['ADVERSE REACTIONS: ADVERSE REACTIONS The following adverse reactions have been identified during post-approval use of Hydroxychloroquine sulfate tablets or other 4-aminoqunoline compounds. Because these reactions are reported voluntarily from a population of uncertain size, it is not always possible']","['. Laboratory Tests: Mild to moderate elevations of ALT, LDH, alkaline phosphatase, BUN and creatinine have been noted. The relationship of these abnormalities to glipizide is uncertain. 6.2 Postmarketing Experience The following adverse reactions have been identified during post approval use of glip', 'ADVERSE REACTIONS: ADVERSE REACTIONS Clinical Trials and Post-marketing Surveillance The adverse reactions listed below reflect the experience from investigational studies of Amnesteem, and the post-marketing experience. The relationship of some of these events to Amnesteem therapy is unknown. Many ', 'ADVERSE REACTIONS: ADVERSE REACTIONS The following adverse reactions have been identified during post approval use of hydrocodone and acetaminophen tablets. Because these reactions are reported voluntarily from a population of uncertain size, it is not always possible to reliably estimate their freq', '. 6.2 Postmarketing Experience The following adverse reactions have been identified during postapproval use of indomethacin. Because these reactions are reported voluntarily from a population of uncertain size, it is not always possible to reliably estimate their frequency or establish a causal rela']","['. Less common adverse events reported more often with Zoledronic Acid Injection 4 mg than pamidronate included decreased weight, which was reported in 16% of patients in the Zoledronic Acid Injection 4 mg group compared with 9% in the pamidronate group. Decreased appetite was reported in slightly mo', 'adverse events from the two controlled multicenter HCM trials (n=189) were reported by a greater percentage of patients treated with Zoledronic Acid Injection 4 mg than with pamidronate 90 mg and occurred with a frequency of greater than or equal to 5% but less than 10%']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[6.225812911987305, 6.782134056091309, 7.063645362854004, 7.3060197830200195, 7.349889278411865]","[9.077327728271484, 9.077327728271484, 9.307952880859375, 9.307952880859375, 9.321186065673828]",0.6372353315353394,0.6363808631896972,0.7139698266983032,0.6180517077445984,0.6169836223125458,0.7139698266983032,0.7139698266983032
Chinese_Q001,什么是胰岛素抵抗，它如何影响葡萄糖进入细胞？,4,0.8,6,5,5,1,1,"["". As a result, your body needs more insulin to help the glucose enter your cells. At first, your body makes more insulin to try to get cells to respond. But over time, your body can't make enough insulin, and your blood glucose levels rise. You are at higher risk of developing type 2 diabetes if you"", "". This is a condition in which your cells don't respond normally to insulin. As a result, your body needs more insulin to help the glucose enter your cells. At first, your body makes more insulin to try to get cells to respond"", ""Summary: Diabetes, also known as diabetes mellitus, is a disease in which yourblood glucose, or blood sugar, levels are too high. Glucose is your body's main source of energy. Your body can make glucose, but it also comes from the food you eat. Insulin is ahormonemade by your pancreas. Insulin helps"", ""Summary: Type 2diabetesis a disease in which your blood glucose, orblood sugar, levels are too high. Glucose is your main source of energy. It comes from the foods you eat. A hormone called insulin helps the glucose get into your cells to give them energy. If you have diabetes, your body doesn't mak""]","[""SUMMARY: What is diabetes?Diabetes, also known as diabetes mellitus, is a disease in which yourblood glucose, or blood sugar, levels are too high. Glucose is your body's main source of energy. Your body can make glucose, but it also comes from the food you eat. Insulin is ahormonemade by your pancre""]","['CLINICAL PHARMACOLOGY: 12 CLINICAL PHARMACOLOGY 12.1 Mechanism of Action Glipizide primarily lowers blood glucose by stimulating the release of insulin from the pancreas, an effect dependent upon functioning beta cells in the pancreatic islets. Sulfonylureas bind to the sulfonylurea receptor in the ']","['MedlinePlus (NIH)', 'MedlinePlus (NIH)', 'MedlinePlus (NIH)', 'MedlinePlus (NIH)', 'MedlinePlus (NIH)']","['MedlinePlus (NIH)', 'MedlinePlus (NIH)', 'MedlinePlus (NIH)', 'MedlinePlus (NIH)', 'FDA']","[12.439598083496094, 14.246325492858887, 14.537849426269531, 14.805669784545898, 14.824319839477539]","[13.693395614624023, 16.0972900390625, 17.396387100219727, 17.763641357421875, 18.17795181274414]",0.6837291359901428,0.6767163395881652,0.6930642277002335,0.6463887691497803,0.6113247871398926,0.7512661814689636,0.7512661814689636
Chinese_Q002,家族史如何影响心脏病的风险？,4,0.8,4,5,5,0,0,"['. The risk is higher in:Men age 45 and olderWomen age 55 and olderYour sex.Some risk factors may affect heart disease risk differently inwomenthan in men. For example:Thehormoneestrogen provides women some protection against heart diseaseDiabetesraises the risk of heart disease more in women than in', 'WARNINGS AND CAUTIONS: WARNINGS AND PRECAUTIONS Serious and potentially fatal cardiovascular (CV) thrombotic events, myocardial infarction, and stroke. Patients with known CV disease/risk factors may be at greater risk. ( 5.1 ) Serious gastrointestinal (GI) adverse events which can be fatal. The ris', '. Some of these factors you can change, but others you cannot.Age.Your risk of heart disease goes up as you get older.Sex.Some factors may affect heart disease risk differently inwomenthan in men.Family history and genetics.A family history of early heart disease raises your risk. And research has s', '. For example:African Americans are more likely than Whites to die of heart disease, while Hispanic Americans are less likely to die of itAsian Americans as a group have lower rates of heart disease than other groups, but South Asian Americans have higher ratesYour family history.You have a greater ']",[],[],"['MedlinePlus (NIH)', 'MedlinePlus (NIH)', 'MedlinePlus (NIH)', 'FDA', 'FDA']","['MedlinePlus (NIH)', 'MedlinePlus (NIH)', 'MedlinePlus (NIH)', 'FDA', 'FDA']","[10.960875511169434, 12.916487693786621, 14.89472770690918, 14.935872077941895, 14.935872077941895]","[12.295124053955078, 14.210330963134766, 16.723934173583984, 16.864051818847656, 16.864051818847656]",0.5539562821388244,0.5539562821388244,0.5676568001508713,0.0,0.0,0.7013666033744812,0.7013666033744812
Chinese_Q003,吸烟对血压和心脏病风险有何影响？,4,0.8,4,5,5,0,0,"['. Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. These benefits have been seen in controlled trials of antihypertensive drugs from a wide variety of pharmacologic classes including amlodipine besylate. Control of hi', "". It also adds extra calories, which may cause weight gain. Both of those raise your risk of heart disease. It's best not to drink, but if you do:Have no more than 2 drinks per day if you are a man.Have no more than 1 drink per day if you are a woman.Not smoking.Cigarette smokingraises your blood pr"", '. Elevated systolic or diastolic pressure causes increased cardiovascular risk, and the absolute risk increase per mmHg is greater at higher blood pressures, so that even modest reductions of severe hypertension can provide substantial benefit. Relative risk reduction from blood pressure reduction i', '. It may include only the lifestyle changes. These changes, such as heart-healthy eating and exercise, can be very effective. But sometimes the changes do not control or lower your high blood pressure. Then you may need to take medicine. There are different types of blood pressure medicines. Some pe']",[],[],"['FDA', 'FDA', 'MedlinePlus (NIH)', 'MedlinePlus (NIH)', 'FDA']","['MedlinePlus (NIH)', 'FDA', 'FDA', 'MedlinePlus (NIH)', 'FDA']","[12.800302505493164, 12.800302505493164, 13.322488784790039, 13.34329605102539, 13.353544235229492]","[14.97050666809082, 15.384407043457031, 15.384407043457031, 15.411216735839844, 15.842145919799805]",0.613607394695282,0.613607394695282,0.613547220826149,0.0,0.0,0.6244848966598511,0.6244848966598511
Chinese_Q004,可以改变的心脏病风险因素有哪些？,2,0.4,6,5,5,1,3,"['. Some of these factors you can change, but others you cannot.Age.Your risk of heart disease goes up as you get older.Sex.Some factors may affect heart disease risk differently inwomenthan in men.Family history and genetics.A family history of early heart disease raises your risk. And research has s', '. The causes of heart disease depend on the type of disease. Some possible causes include lifestyle, genetics, infections, medicines, and other diseases. There are many different factors that can make you more likely to develop heart disease. Some of these factors you can change, but others you cann']","['ADVERSE REACTIONS: ADVERSE REACTIONS Cardiovascular Effects Tachycardia, hypotension, and hypertension have been reported. QT prolongation and/or ventricular arrhythmias have also been reported, in addition to ECG pattern changes compatible with the polymorphous configuration of Torsades de pointes,']","['. Possible treatments may include:Heart-healthy lifestyle changesMedicinesProcedures orsurgeriesCardiac rehabilitationCan heart diseases be prevented?You may be able to lower your risk of certain heart diseases by makingheart-healthy lifestyle changesand managing any other medical conditions you hav', 'evident coronary heart disease, atorvastatin calcium tablets are indicated to: Reduce the risk of non-fatal myocardial infarction Reduce the risk of fatal and non-fatal stroke Reduce the risk for revascularization procedures Reduce the risk of hospitalization for CHF Reduce the risk of angina 1.2 Hy', '. 1.1 Prevention of Cardiovascular Disease In adult patients without clinically evident coronary heart disease, but with multiple risk factors for coronary heart disease such as age, smoking, hypertension, low HDL-C, or a family history of early coronary heart disease, atorvastatin calcium tablets a']","['MedlinePlus (NIH)', 'MedlinePlus (NIH)', 'FDA', 'FDA', 'FDA']","['FDA', 'MedlinePlus (NIH)', 'MedlinePlus (NIH)', 'FDA', 'MedlinePlus (NIH)']","[8.426546096801758, 9.007890701293945, 9.140356063842773, 9.140356063842773, 9.140356063842773]","[11.086050033569336, 11.376628875732422, 11.405427932739258, 12.412532806396484, 12.95605182647705]",0.678284740447998,0.6587027311325073,0.6933599710464478,0.6682345867156982,0.6355979045232137,0.7048232555389404,0.7048232555389404
Chinese_Q005,不同族群之间心脏病发病率有什么差异？,4,0.8,6,5,5,1,1,"['. The causes of heart disease depend on the type of disease. Some possible causes include lifestyle, genetics, infections, medicines, and other diseases. There are many different factors that can make you more likely to develop heart disease. Some of these factors you can change, but others you cann', ""Summary: Heart disease is a general term that includes many types of heart problems. It's a type of cardiovascular disease, which means heart and blood vessel disease. Heart disease is the leading cause of death in the United States, but there are ways to prevent and manage many types of heart disea"", '. Some of these factors you can change, but others you cannot.Age.Your risk of heart disease goes up as you get older.Sex.Some factors may affect heart disease risk differently inwomenthan in men.Family history and genetics.A family history of early heart disease raises your risk. And research has s', '. For example:African Americans are more likely than Whites to die of heart disease, while Hispanic Americans are less likely to die of itAsian Americans as a group have lower rates of heart disease than other groups, but South Asian Americans have higher ratesYour family history.You have a greater ']",['. The subjects included in the study were men aged 35 to 59 with serum cholesterol levels above 265 mg/dL and no previous history of heart disease. It is not clear to what extent these findings can be extrapolated to females and other segments of the hypercholesterolemic population. (See also PRECAU'],['. The risk is higher in:Men age 45 and olderWomen age 55 and olderYour sex.Some risk factors may affect heart disease risk differently inwomenthan in men. For example:Thehormoneestrogen provides women some protection against heart diseaseDiabetesraises the risk of heart disease more in women than in'],"['MedlinePlus (NIH)', 'MedlinePlus (NIH)', 'MedlinePlus (NIH)', 'FDA', 'MedlinePlus (NIH)']","['MedlinePlus (NIH)', 'MedlinePlus (NIH)', 'MedlinePlus (NIH)', 'MedlinePlus (NIH)', 'MedlinePlus (NIH)']","[10.927579879760742, 11.089288711547852, 11.504047393798828, 12.345380783081055, 12.464027404785156]","[13.72163200378418, 15.557518005371094, 18.84073257446289, 19.044151306152344, 19.067821502685547]",0.6051106929779053,0.5961488246917724,0.6031848788261414,0.6128139495849609,0.5680046081542969,0.6419053077697754,0.6419053077697754
Chinese_Q006,酒精摄入对心脏病风险有什么影响？,1,0.2,1,5,5,0,0,"['. ( 5.2 ) Interaction with Alcohol: Increased effects of alcohol have been reported. Instruct patients to reduce the amount of alcohol they consume until they know whether varenicline affects them. ( 5.3 ) Accidental Injury: Accidental injuries (e.g., traffic accidents) have been reported. Instruct ']",[],[],"['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[12.228259086608887, 12.228259086608887, 12.228259086608887, 12.228259086608887, 12.228259086608887]","[15.5501127243042, 15.5501127243042, 15.5501127243042, 15.5501127243042, 15.5501127243042]",0.6046017408370972,0.6046017408370972,0.6046017408370972,0.0,0.0,0.6046017408370972,0.6046017408370972
Chinese_Q007,额外的卡路里对心脏病风险有什么影响？,2,0.4,5,5,5,2,1,"["". It also adds extra calories, which may cause weight gain. Both of those raise your risk of heart disease. It's best not to drink, but if you do:Have no more than 2 drinks per day if you are a man.Have no more than 1 drink per day if you are a woman.Not smoking.Cigarette smokingraises your blood pr"", '. This is mostly because they are linked to other heart disease risk factors, including high blood cholesterol and triglyceride levels, high blood pressure, and diabetes.Controlling your weightcan lower these risks.Eating a healthy diet.Try to limit saturatedfats, foods high insodium(salt), and adde']","["". Metabolic changes may be associated with increased cardiovascular/cerebrovascular risk. Olanzapine's specific metabolic profile is presented below. Hyperglycemia and Diabetes Mellitus Healthcare providers should consider the risks and benefits when prescribing olanzapine to patients with an establ"", 'WARNINGS: WARNINGS SPECIAL WARNING ON INCREASED RISK OF CARDIOVASCULAR MORTALITY The administration of oral hypoglycemic drugs has been reported to be associated with increased cardiovascular mortality as compared to treatment with diet alone or diet plus insulin. This warning is based on the study ']","['. ( 5.5 ) Weight Gain: Potential consequences of weight gain should be considered. Patients should receive regular monitoring of weight. ( 5.5 ) Tardive Dyskinesia: Discontinue if clinically appropriate. ( 5.6 ) Orthostatic Hypotension: Orthostatic hypotension associated with dizziness, tachycardia,']","['MedlinePlus (NIH)', 'MedlinePlus (NIH)', 'FDA', 'FDA', 'FDA']","['MedlinePlus (NIH)', 'MedlinePlus (NIH)', 'FDA', 'FDA', 'FDA']","[10.077254295349121, 11.329329490661621, 11.973100662231445, 12.453858375549316, 12.453858375549316]","[12.535900115966797, 15.243852615356445, 17.57284164428711, 17.57284164428711, 17.57284164428711]",0.6692002177238464,0.5677497982978821,0.718801885843277,0.644713819026947,0.46704840660095215,0.7377328276634216,0.7377328276634216
Chinese_Q008,压力与心脏病有什么关系？,2,0.4,6,5,5,2,2,"['WARNINGS: WARNINGS Hypertension and Angina Cardiac Failure Sympathetic stimulation is a vital component supporting circulatory function in congestive heart failure, and beta blockade carries the potential hazard of further depressing myocardial contractility and precipitating more severe failure. In', '. Extreme stress can be a ""trigger"" for a heart attack. Also, some common ways of coping with stress, such as overeating, heavy drinking, and smoking, are bad for your heart. Some ways to help manage your stress include exercise, listening to music, focusing on something calm or peaceful, and medita']","['SUMMARY: What is blood pressure?Blood pressure is the force of your blood pushing against the walls of your arteries. Each time your heart beats, it pumps blood into the arteries. Your blood pressure is highest when your heart beats, pumping the blood. This is called systolic pressure. When your hea', 'Summary: Blood pressure is the force of your blood pushing against the walls of your arteries. Each time your heart beats, it pumps blood into the arteries. Your blood pressure is highest when your heart beats, pumping the blood. This is called systolic pressure. When your heart is at rest, between ']","['. Sometimeswomenwill have different symptoms then men. For example, they are more likely to feel tired for no reason. The most common cause of heart attacks iscoronary artery disease(CAD). With CAD, there is a buildup of cholesterol and other material, called plaque, on their inner walls or the arte', '. They include the following: General: fatigue, increased appetite, weight loss, heat intolerance, fever, excessive sweating Central nervous system: headache, hyperactivity, nervousness, anxiety, irritability, emotional lability, insomnia Musculoskeletal: tremors, muscle weakness, muscle spasm Cardi']","['MedlinePlus (NIH)', 'FDA', 'FDA', 'MedlinePlus (NIH)', 'MedlinePlus (NIH)']","['MedlinePlus (NIH)', 'MedlinePlus (NIH)', 'FDA', 'FDA', 'FDA']","[9.371034622192383, 12.386022567749023, 12.386022567749023, 12.455081939697266, 12.587952613830566]","[12.917012214660645, 16.17015838623047, 16.323558807373047, 16.323558807373047, 16.648488998413086]",0.6901938676834106,0.623533821105957,0.7096842527389526,0.682140439748764,0.5759607553482056,0.7520485520362854,0.7520485520362854
Chinese_Q009,哪个族群的心脏病发病率比其他族群低？,1,0.2,5,5,5,1,3,"['. For example:African Americans are more likely than Whites to die of heart disease, while Hispanic Americans are less likely to die of itAsian Americans as a group have lower rates of heart disease than other groups, but South Asian Americans have higher ratesYour family history.You have a greater ']","['marketed or adverse experiences occurring in 0.5 to 1 percent of patients with hypertension or heart failure in clinical trials are listed below and, within each category, are in order of decreasing severity']","['. Some of these factors you can change, but others you cannot.Age.Your risk of heart disease goes up as you get older.Sex.Some factors may affect heart disease risk differently inwomenthan in men.Family history and genetics.A family history of early heart disease raises your risk. And research has s', ""Summary: Heart disease is a general term that includes many types of heart problems. It's a type of cardiovascular disease, which means heart and blood vessel disease. Heart disease is the leading cause of death in the United States, but there are ways to prevent and manage many types of heart disea"", '. The majority of patients in the SOLVD-Prevention trial had a history of ischemic heart disease. A history of myocardial infarction was present in 80 percent of patients, current angina pectoris in 34 percent, and a history of hypertension in 37 percent. No statistically significant mortality effec']","['MedlinePlus (NIH)', 'FDA', 'FDA', 'FDA', 'FDA']","['MedlinePlus (NIH)', 'MedlinePlus (NIH)', 'MedlinePlus (NIH)', 'FDA', 'FDA']","[12.913392066955566, 13.199573516845703, 13.199573516845703, 13.199573516845703, 13.199573516845703]","[15.534154891967773, 19.473896026611328, 20.676918029785156, 21.4615535736084, 21.4615535736084]",0.6542274475097656,0.5755537867546081,0.6561064720153809,0.6537576913833618,0.5429041385650635,0.6561064720153809,0.6561064720153809
Chinese_Q010,家族成员心脏病诊断的年龄阈值是多少会增加风险？,4,0.8,4,5,5,0,0,"['. 5.5 Age-related Considerations The risk for cardiovascular disease and prevalence of risk factors for cardiovascular disease increase with age. Certain conditions, such as smoking and migraine headache without aura, that do not contraindicate COC use in younger females, are contraindications to us', '. The risk is higher in:Men age 45 and olderWomen age 55 and olderYour sex.Some risk factors may affect heart disease risk differently inwomenthan in men. For example:Thehormoneestrogen provides women some protection against heart diseaseDiabetesraises the risk of heart disease more in women than in', '. Some of these factors you can change, but others you cannot.Age.Your risk of heart disease goes up as you get older.Sex.Some factors may affect heart disease risk differently inwomenthan in men.Family history and genetics.A family history of early heart disease raises your risk. And research has s', '. For example:African Americans are more likely than Whites to die of heart disease, while Hispanic Americans are less likely to die of itAsian Americans as a group have lower rates of heart disease than other groups, but South Asian Americans have higher ratesYour family history.You have a greater ']",[],[],"['FDA', 'FDA', 'MedlinePlus (NIH)', 'MedlinePlus (NIH)', 'MedlinePlus (NIH)']","['FDA', 'FDA', 'MedlinePlus (NIH)', 'MedlinePlus (NIH)', 'MedlinePlus (NIH)']","[10.250310897827148, 10.250310897827148, 11.219441413879395, 11.289289474487305, 12.493143081665039]","[13.501739501953125, 13.501739501953125, 13.96630859375, 14.302984237670898, 14.490795135498047]",0.620306271314621,0.620306271314621,0.6097505018115044,0.0,0.0,0.6936650276184082,0.6936650276184082
Chinese_Q011,饮酒超过推荐量对心脏病风险有什么影响？,1,0.2,3,5,5,1,1,"["". It also adds extra calories, which may cause weight gain. Both of those raise your risk of heart disease. It's best not to drink, but if you do:Have no more than 2 drinks per day if you are a man.Have no more than 1 drink per day if you are a woman.Not smoking.Cigarette smokingraises your blood pr""]","['. In the majority of the reported cases, patients had pre-existing cardiovascular disease and/or other risk factors. Although smoking is a risk factor for MI and CVA, based on temporal relationship between medication use and events, a contributory role of varenicline cannot be ruled out [see Warning']","['. ( 5.2 ) Interaction with Alcohol: Increased effects of alcohol have been reported. Instruct patients to reduce the amount of alcohol they consume until they know whether varenicline affects them. ( 5.3 ) Accidental Injury: Accidental injuries (e.g., traffic accidents) have been reported. Instruct ']","['MedlinePlus (NIH)', 'FDA', 'FDA', 'FDA', 'FDA']","['MedlinePlus (NIH)', 'FDA', 'FDA', 'FDA', 'FDA']","[10.680373191833496, 12.503473281860352, 12.503473281860352, 12.503473281860352, 12.503473281860352]","[13.24896240234375, 16.08011245727539, 16.08011245727539, 16.08011245727539, 16.08011245727539]",0.6475175023078918,0.5974072575569153,0.6937337517738342,0.6359634399414062,0.5733256340026855,0.6937337517738342,0.6937337517738342
